QuestFormID, QuestEditorID, QuestFull, INDX1, INDX2, NAM2, CNAM
0x002B1808,"UC02","Grunt Work","807","43776","PASS 2.5: Player hit final loop in Tuala permission scene. Get the player back there.",""
0x002B1808,"UC02","Grunt Work","810","43776","PASS 2.5: Player asked Tuala if they know Hadrian. Unlocks a new dialogue option in that section.",""
0x002B1808,"UC02","Grunt Work","850","43776","Player handed over Hadrian's genetag to Tuala",""
0x002B1808,"UC02","Grunt Work","860","43776","P2.75: STG: TUALA WRAP-UP: Start Crimson Fleet questline.",""
0x002B1809,"UC02_ScannerQuest","","1","43776","DEBUG: Start the quest, turn on the Terrormorph, move the player to Tau Ceti",""
0x002B1809,"UC02_ScannerQuest","","100","43778","Quest started.",""
0x002B1809,"UC02_ScannerQuest","","110","43776","Triggered the loop scene proper (meaning Hadrian's talking scene is done). Used to trigger the appropriate WWISE event.",""
0x002B1A17,"BE_SC05_DoNotUse","[BE - Reversal]","10","43778","Startup Stage",""
0x002B1B8E,"MQ207","In Their Footsteps","0","43776","DEBUG START",""
0x002B1B8E,"MQ207","In Their Footsteps","5","43778","Run on Start",""
0x002B1B8E,"MQ207","In Their Footsteps","10","43776","Quest Start - New Game Plus","I have arrived at Oborum III. Time to speak to the Hunter and the Emissary."
0x002B1B8E,"MQ207","In Their Footsteps","20","43776","Hail over",""
0x002B1B8E,"MQ207","In Their Footsteps","30","43776","Player has docked",""
0x002B1B8E,"MQ207","In Their Footsteps","100","43776","Council Scene Started",""
0x002B1B8E,"MQ207","In Their Footsteps","205","43776","Prepare Emissary Helmet Reveal",""
0x002B1B8E,"MQ207","In Their Footsteps","210","43776","Emissary removes helmet",""
0x002B1B8E,"MQ207","In Their Footsteps","215","43776","Emissary/Hunter put helmet back on",""
0x002B1B8E,"MQ207","In Their Footsteps","305","43776","Hunter prepare helmet reveal",""
0x002B1B8E,"MQ207","In Their Footsteps","310","43776","Hunter removes helmet",""
0x002B1B8E,"MQ207","In Their Footsteps","320","43776","Hunter puts helmet back on",""
0x002B1B8E,"MQ207","In Their Footsteps","400","43776","NGPlus - chose to go directly to NASA",""
0x002B1B8E,"MQ207","In Their Footsteps","500","43776","Council scene over - New Game Plus","I've spoken to the Hunter and the Emissary once again. The search for the Artifacts continues."
0x002B1B8E,"MQ207","In Their Footsteps","510","43776","Hunter mentions he called the council",""
0x002B1B8E,"MQ207","In Their Footsteps","520","43776","Player has talked to the Emissary after the council",""
0x002B1B8E,"MQ207","In Their Footsteps","530","43776","Player has talked to the Hunter after the council",""
0x002B1B8E,"MQ207","In Their Footsteps","900","43776","Player close to ship exit",""
0x002B1B8E,"MQ207","In Their Footsteps","910","43776","Emissary has forcegreeted",""
0x002B1B8E,"MQ207","In Their Footsteps","1000","43776","Enable Player Controls","I need to head to NASA, on Earth, and find the Artifact there once again."
0x002B1B8E,"MQ207","In Their Footsteps","1010","43776","Player undocks from the Scorpius after the council scene",""
0x002B1B8E,"MQ207","In Their Footsteps","1100","43776","Player leaves Oborum III",""
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue","50","43776","Arrived in Trider - play PA",""
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue","100","43776","Met Philippe",""
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue","110","43776","Philippe told player he works in marketing.",""
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue","200","43776","Met Jia",""
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue","210","43776","spoke to jia about trident ships",""
0x002B2112,"Staryard_TridentLuxury_Dialogue","Trident Luxury Lines - Settlement Dialogue","300","43776","Met Gladys",""
0x002B2C2B,"DialogueRedMile","","99","43776","Init Establishing Scene when player arrives in Red Mile",""
0x002B2C2B,"DialogueRedMile","","100","43776","Start opening scene",""
0x002B2C2B,"DialogueRedMile","","150","43776","Opening scene done",""
0x002B2C2B,"DialogueRedMile","","151","43776","Red Mile Patron Hello is done",""
0x002B2C2B,"DialogueRedMile","","200","43776","Lon greeted",""
0x002B2C2B,"DialogueRedMile","","201","43776","Lon asked the player for paperwork.",""
0x002B2C2B,"DialogueRedMile","","300","43776","Mei greeted",""
0x002B2C2B,"DialogueRedMile","","301","43776","Mei mentioend Donovan's bet amounts.",""
0x002B2C2B,"DialogueRedMile","","302","43776","Mei told the player about Red Mile's history.",""
0x002B2C2B,"DialogueRedMile","","310","43776","Mei asked the player if they understand the risks of running the Red Mile",""
0x002B2C2B,"DialogueRedMile","","311","43776","Mei asked the player if they're under the influence or being coerced.",""
0x002B2C2B,"DialogueRedMile","","350","43776","Mei mentioned the Red Mile. Start the misc pointer quest if it's not already running.",""
0x002B2C2B,"DialogueRedMile","","400","43776","Donovan greeted",""
0x002B2C2B,"DialogueRedMile","","401","43776","Donovan tells the player about his record",""
0x002B2C2B,"DialogueRedMile","","410","43776","Donovan wants a drink",""
0x002B2C2B,"DialogueRedMile","","420","43776","Donovan got his drink",""
0x002B2C2B,"DialogueRedMile","","430","43776","Start Donovan quest",""
0x002B2C2B,"DialogueRedMile","","431","43776","Start Don quest",""
0x002B2C2B,"DialogueRedMile","","500","43776","Sati greeted",""
0x002B2C2B,"DialogueRedMile","","600","43776","Stocker greeted",""
0x002B5690,"BE_SC04_Misc","[BE - Bargaining Misc Objective]","10","43778","Startup Stage",""
0x002B5690,"BE_SC04_Misc","[BE - Bargaining Misc Objective]","100","43776","Completed",""
0x002B5691,"BE_SC04","[BE - Bargaining]","10","43778","Startup Stage",""
0x002B5691,"BE_SC04","[BE - Bargaining]","20","43776","Bargaining Intro: Start on Captain in Bleedout",""
0x002B5691,"BE_SC04","[BE - Bargaining]","21","43776","Bargaining Intro: Stop Combat",""
0x002B5691,"BE_SC04","[BE - Bargaining]","22","43776","Bargaining Intro: Done",""
0x002B5691,"BE_SC04","[BE - Bargaining]","25","43776","Bargain Speech Challenge - Lose",""
0x002B5691,"BE_SC04","[BE - Bargaining]","26","43776","Bargain Speech Challenge - Win",""
0x002B5691,"BE_SC04","[BE - Bargaining]","30","43776","Player accepts bargain.",""
0x002B5691,"BE_SC04","[BE - Bargaining]","50","43776","Player rejects bargain, or attacks",""
0x002B5691,"BE_SC04","[BE - Bargaining]","60","43776","Player undocks after accepting.",""
0x002B5691,"BE_SC04","[BE - Bargaining]","61","43776","Player receives coordinates.",""
0x002B5691,"BE_SC04","[BE - Bargaining]","70","43776","Ship Grav Jumps Away",""
0x002B67E9,"LC030","[LC030 - The Lock]","10","2","Startup",""
0x002B67E9,"LC030","[LC030 - The Lock]","15","43776","Exterior - Shift the map marker heading closer.",""
0x002B67E9,"LC030","[LC030 - The Lock]","20","43776","Interior - Enable Enemies",""
0x002B67E9,"LC030","[LC030 - The Lock]","210","43776","Transfer Area - Ambush Wave 1",""
0x002B67E9,"LC030","[LC030 - The Lock]","211","43776","Transfer - Ambush Wave 2",""
0x002B67E9,"LC030","[LC030 - The Lock]","212","43776","Transfer - Ambush Wave 3 & QT Remaining",""
0x002B67E9,"LC030","[LC030 - The Lock]","220","43776","Transfer - Ambush Complete",""
0x002B67E9,"LC030","[LC030 - The Lock]","250","43776","Transfer - Ceiling Collapse Started",""
0x002B67E9,"LC030","[LC030 - The Lock]","260","43776","Transfer - Allow Collapsing Wall Activation",""
0x002B67E9,"LC030","[LC030 - The Lock]","269","43776","Transfer - Collapsing Wall Activated",""
0x002B67E9,"LC030","[LC030 - The Lock]","270","43776","Transfer - Start Transfer Chamber offscreen combat.",""
0x002B67E9,"LC030","[LC030 - The Lock]","279","43776","Transfer - Stop Transfer Chamber offscreen combat.",""
0x002B67E9,"LC030","[LC030 - The Lock]","280","43776","Transfer - End Security Lockdown",""
0x002B67E9,"LC030","[LC030 - The Lock]","300","43776","D-Block - End Security Lockdown",""
0x002B67E9,"LC030","[LC030 - The Lock]","411","43776","Tower - Unlock D-Block Section 01 Switch",""
0x002B67E9,"LC030","[LC030 - The Lock]","412","43776","Tower - Unlock D-Block Section 02 Switch",""
0x002B67E9,"LC030","[LC030 - The Lock]","413","43776","Tower - Unlock D-Block Section 03 Switch",""
0x002B67E9,"LC030","[LC030 - The Lock]","421","43776","Switch - Open D-Block Section 01",""
0x002B67E9,"LC030","[LC030 - The Lock]","422","43776","Switch - Open D-Block Section 02",""
0x002B67E9,"LC030","[LC030 - The Lock]","423","43776","Switch - Open D-Block Section 03",""
0x002B67E9,"LC030","[LC030 - The Lock]","520","43776","Barracks - Trigger Barracks Ambush",""
0x002B67E9,"LC030","[LC030 - The Lock]","630","43776","Shuttle Bay - Open Shuttle Bay Security Doors",""
0x002B67E9,"LC030","[LC030 - The Lock]","631","43776","Shuttle Bay - Open Shuttle Bay Shaft Doors",""
0x002B67E9,"LC030","[LC030 - The Lock]","640","43776","Shuttle Bay - Ambush Triggered",""
0x002B67E9,"LC030","[LC030 - The Lock]","641","43776","Shuttle Bay - Ambush - Trigger 02",""
0x002B67E9,"LC030","[LC030 - The Lock]","642","43776","Shuttle Bay - Ambush - QT Remaining Enemies",""
0x002B67E9,"LC030","[LC030 - The Lock]","650","43776","Shuttle Bay - Secured",""
0x002B67E9,"LC030","[LC030 - The Lock]","660","43776","Shuttle Bay - Player Takes Shuttle",""
0x002B67E9,"LC030","[LC030 - The Lock]","690","43776","Shuttle Bay - Location Changed (Left)",""
0x002B67E9,"LC030","[LC030 - The Lock]","1000","43776","CF03 Complete",""
0x002B8950,"RL082","Trade Authority","0","43778","Inititilize",""
0x002B8950,"RL082","Trade Authority","5","43776","Agreed to Objective",""
0x002B8950,"RL082","Trade Authority","7","43776","Rejected Objective",""
0x002B8950,"RL082","Trade Authority","10","43776","QT marker 1 complete",""
0x002B8950,"RL082","Trade Authority","15","43776","QT marker 2 complete",""
0x002B8950,"RL082","Trade Authority","20","43776","QT marker 3 complete",""
0x002B8950,"RL082","Trade Authority","25","43776","Start Hab Scene",""
0x002B8950,"RL082","Trade Authority","27","43776","Explosion",""
0x002B8950,"RL082","Trade Authority","30","43776","Retrieved Contents from Safe",""
0x002B8950,"RL082","Trade Authority","35","43776","Complete",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","1","43776","DEBUG: Bleedout test",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","2","43776","DEBUG: Test ship has bled out",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","10","43776","Tutorial Message: Exit pilot seat show once",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","100","43778","Start up stage. Get the player into the stars!",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","125","43776","P3: Player hit the intro trigger (and the shutdown stage hasn't been set). Trigger that sequence.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","130","43776","P3: Player has heard the sim intro. This stage gets set on startup (stage 100) if they have heard it previously (and UC01_ShipSim_HeardIntroOnce got set)",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","150","43776","P3: Player sat in the Pilot's Seat. Kick things off.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","200","43776","Intro scene first line started. Activate this quest and deprioritize UC01 if the player has it.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","250","43776","Intro scene completed. Start the game loop.","To complete this exam, I've got to take down as many enemy ships as I can without my ship being downed. The more I destroy, the better my score."
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","400","43776","Player has killed sufficent enemies to targets to pass. Mark the global.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","450","43776","Message upon clearing sim",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","500","43776","Player defeated all enemies. Direct them to exit.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","600","43776","Player defeated. Direct them to the exit.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","650","43776","""Player lost"" scene complete. Direct them to the exit.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","900","43776","Unlock the exit for the player and tell them to head to it. Set from stages 500 and 650.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","1000","43776","Player activated the exit rock. Load them out.",""
0x002BA648,"UC01_ShipSimQuest","Vanguard Piloting Exam","1005","43776","Animate the door on exit",""
0x002BABF3,"RIR03","Access is Key","0","43776","Debug - Imogene Transition",""
0x002BABF3,"RIR03","Access is Key","1","43776","Debug - Imogene Start",""
0x002BABF3,"RIR03","Access is Key","2","43776","Debug - Masako Start",""
0x002BABF3,"RIR03","Access is Key","3","43776","Debug - Ularu Start",""
0x002BABF3,"RIR03","Access is Key","4","43776","Debug - Get uniform or nice clothes",""
0x002BABF3,"RIR03","Access is Key","10","43778","Start Quest",""
