FormID, EditorID, Full, BTXT, Index, ITXT, ISTX, ITID, TNAM, UNAM
0x002FB112,"RI07_Aelys_Memos","Memos","","2","Marketing Meeting","","2","","ATTN: Marketing Department\n\nThis is a reminder that we have our quarterly Marketing review meeting coming up. Those who still need to provide information for the presentation have already been notified. If there are any questions or issues you'd like addressed during the meeting, please notify me as soon as possible. \n\nHarper Filali\nExecutive Director, Infinity LTD"
0x002FB112,"RI07_Aelys_Memos","Memos","","3","Leadership Changes","","3","","ATTN: All Departments\n\nHarper Filali has been promoted to the position of Executive Director of Marketing. Harper has been working alongside Nina Hart for several years now and we strongly believe she has the experience and drive to take on this vital role in our company. Please give her the support she needs during this transition and join me in congratulating her in this new position.\n\nLucas Drexler\nCEO, Infinity LTD"
0x002FB113,"RI07_Aelys_Appointments_HarperSkyler","Harper Filali: Skyler Lumin","Skyler Lumin: CEO Lumin Interactive\nConfirmed: YES\nPermissions: Marketing","1","Edit","","1","","Editing access denied. Please see Harper Filali for permissions."
0x002FB114,"RI07_Aelys_Appointments_SelmiVal","Selmi Jackson: Val Coutier","Val Coutier: Executive Director, Synthetic Solutions\nConfirmed: YES\nPermissions: Marketing","1","Edit","","1","","Editing access denied. Please see Harper Filali for permissions."
0x002FB114,"RI07_Aelys_Appointments_SelmiVal","Selmi Jackson: Val Coutier","Val Coutier: Executive Director, Synthetic Solutions\nConfirmed: YES\nPermissions: Marketing","2","Edit","","2","","Editing access denied. Please see Nina Hart for permissions."
0x002FB115,"RI07_Aelys_Appointments_CarterLedarius","Carter Bast: LeDarius Martin","LeDarius Martin: CTO Earthsoft\nConfirmed: NO\nPermissions: Marketing, Executive","1","Edit","","1","","Editing access denied. Please see Harper Filali for permissions."
0x002FB115,"RI07_Aelys_Appointments_CarterLedarius","Carter Bast: LeDarius Martin","LeDarius Martin: CTO Earthsoft\nConfirmed: NO\nPermissions: Marketing, Executive","2","Edit","","2","","Editing access denied. Please see Nina Hart for permissions."
0x002FB116,"RI07_Aelys_Appointments_StanleyLedarius","Stanley McMillan: LeDarius Martin","LeDarius Martin: CTO Earthsoft\nConfirmed: NO\nPermissions: Marketing, Executive","1","Edit","","1","","Editing access denied. Please see Harper Filali for permissions."
0x002FB116,"RI07_Aelys_Appointments_StanleyLedarius","Stanley McMillan: LeDarius Martin","LeDarius Martin: CTO Earthsoft\nConfirmed: NO\nPermissions: Marketing, Executive","2","Edit","","2","","Editing access denied. Please see Nina Hart for permissions."
0x002FB117,"RI07_Lucas_Messages","Messages","","1","[Faye Sengsavahn] Upcoming Meeting","","1","","Lucas,\n\nI haven't been able to reach our friends at the Clinic. Can you please have someone lean on them? This delay is creating setbacks for Project Dominion and we both know we can't afford them.\n\nFaye Sengsavahn\nChief Research Officer"
0x002FB117,"RI07_Lucas_Messages","Messages","","2","[Faye Sengsavahn] Upcoming Meeting","","3","","Lucas,\n\nI haven't been able to reach our friends at the Clinic. Can you please have someone lean on them? This delay is creating setbacks for the confidential project and we both know we can't afford them.\n\nFaye Sengsavahn\nChief Research Officer"
0x002FB117,"RI07_Lucas_Messages","Messages","","3","[T.J. Osana] Starfreight Logistics","","2","","Hey Lucas,\n\nI was talking to Brennan Haufman at Starfreight, and I think there's a good opportunity here for partnering. Want me to set up a lunch so we can go over the basics? \n\n- TJ"
0x002FB117,"RI07_Lucas_Messages","Messages","","4","[Candice Lemond] Unknown Purchases","","4","","Lucas,\n\nThere are some unaccounted for expenditures in the executive spending account that I'd like to go over with you prior to Green's budget review. Please contact me as soon as possible.\n\nCandice"
0x002FB117,"RI07_Lucas_Messages","Messages","","5","[Masako Imada] The Clinic","","5","","Lucas,\n\nI received your messages about the Clinic, and the issue is out of my hands. I may have advised you early on, but it was up to you to follow through with results. Do not contact me again regarding this.\n\nMasako Imada\nCEO, Ryujin Industries"
0x002FB118,"RI07_Lucas_Workspace","Infinity LTD: Lucas Drexler","","1","Appointments","","1","RI07_Lucas_Appointments",""
0x002FB118,"RI07_Lucas_Workspace","Infinity LTD: Lucas Drexler","","2","Messages","","2","RI07_Lucas_Messages",""
0x002FB119,"RI07_Lucas_Appointments","Appointments","","1","Marketing Quarterly Presentation (Optional)","","1","","Host: Nina Hart\nLocation: Marketing Theater\nConfirmed: NO\n\nAgenda\n   - Upcoming ad campaigns\n   - New product lines\n   - Budget review"
0x002FB119,"RI07_Lucas_Appointments","Appointments","","2","Marketing Quarterly Presentation (Optional)","","4","","Host: Harper Filali\nLocation: Marketing Theater\nConfirmed: NO\n\nAgenda\n   - Upcoming ad campaigns\n   - New product lines\n   - Budget review"
0x002FB119,"RI07_Lucas_Appointments","Appointments","","3","Project Dominion Progress","","2","","Host: Faye Sengsavahn\nLocation: Faye Sengsavahn's Office\nConfirmed: YES\n\nAgenda\n   - Status update"
0x002FB119,"RI07_Lucas_Appointments","Appointments","","4","Confidential Project Progress","","5","","Host: Faye Sengsavahn\nLocation: Faye Sengsavahn's Office\nConfirmed: YES\n\nAgenda\n   - Status update"
0x002FB119,"RI07_Lucas_Appointments","Appointments","","5","Fiscal Year Projections","","3","","Host: Guilia Green\nLocation: Lucas Drexler's Office\nConfirmed: YES\n\nAgenda\n   - Current budget review\n   - End of year projections\n   - Proposed cuts and reallocations"
0x002FB11B,"RI07_Faye_Workspace","Infinity LTD: Faye Sengsavahn","","1","Appointments","","1","RI07_Faye_Appointments",""
0x002FB11B,"RI07_Faye_Workspace","Infinity LTD: Faye Sengsavahn","","2","Messages","","2","RI07_Faye_Messages",""
0x002FB11B,"RI07_Faye_Workspace","Infinity LTD: Faye Sengsavahn","","3","Active Projects","","3","RI07_Faye_Projects",""
0x002FB11C,"RI07_Faye_Appointments","Appointments","","1","Project Dominion Progress","","2","","Host: Faye Sengsavahn\nLocation: Faye Sengsavahn's Office\nConfirmed: YES\n\nAgenda\n   - Status update"
0x002FB11C,"RI07_Faye_Appointments","Appointments","","2","Confidential Project Progress","","5","","Host: Faye Sengsavahn\nLocation: Faye Sengsavahn's Office\nConfirmed: YES\n\nAgenda\n   - Status update"
0x002FB11C,"RI07_Faye_Appointments","Appointments","","3","Project Dominion: Improvement Proposals","","3","","Host: Nils Baciu\nLocation: R&D Lab 2\nConfirmed: YES\n\nAgenda\n   - Internal Neuroamp modification proposals\n   - v5.7 post mortem\n"
0x002FB11C,"RI07_Faye_Appointments","Appointments","","4","Confidential Project: Improvement Proposals","","1","","Host: Nils Baciu\nLocation: R&D Lab 2\nConfirmed: YES\n\nAgenda\n   - Project modification proposals\n   - v5.7 post mortem\n"
0x002FB11D,"RI07_Faye_Messages","Messages","","1","[Nils Baciu] Post Mortem","","1","","Hi Faye,\n\nI'm putting together the post mortem notes for the meeting. Let me know if I should include the latest results from the Clinic. \n\nBest,\nNils"
0x002FB11D,"RI07_Faye_Messages","Messages","","2","[Lucas Drexler] Updates","","3","","Faye,\n\nI want you to set up a meeting on our current progress with Project Dominion. I want the new timeline and budget ASAP. \n\nLucas\nCEO, Infinity LTD"
0x002FB11D,"RI07_Faye_Messages","Messages","","3","[Lucas Drexler] Updates","","2","","Faye,\n\nI want you to set up a meeting on our current progress with the confidential project. I want the new timeline and budget ASAP. \n\nLucas\nCEO, Infinity LTD"
0x002FB11D,"RI07_Faye_Messages","Messages","","4","[Keisha Beaudele] Lunch","","4","","We're still on for lunch right? I have Lonnie and Bella meeting us at Interstellar, so don't be late! We haven't seen each other for months now!\n\nLove ya,\nK"
0x002FB11E,"RI07_Faye_Projects","Active Projects","","1","Project Dominion","","1","","Type: Prototype\nVersion: 5.8\n\nSummary: \nCreating an internal neurological amplifier that can be used to impose the user's will upon another.\n\nCurrent Report:\nVersion 5.7 retired due to incompatibility with human subjects. Version 5.8 will attempt to create a new alloy with lifelong compatibility. "
0x002FB11E,"RI07_Faye_Projects","Active Projects","","2","Robotics TR-2 CPU","","2","","Type: Upgrade\nVersion: 2.7\n\nSummary: \nPerformance boosting for higher processing load demands due to advancements in robotics.\n\nCurrent Report:\nSignificant results in v2.7. Noticeable increases in processing speed but significant uptick in heat that we need to counteract. "
0x002FB11E,"RI07_Faye_Projects","Active Projects","","3","Spacecraft OS","","4","","Type: Investigation\nVersion: N/A\n\nSummary: \nInvestigate possibility of prototyping spacecraft operating system to break into spacecraft industry.\n\nCurrent Report:\nWrote up list of requirements for recruiters. We'll need an expert in this field for guidance."
0x0030A857,"CFKey_DelgadosTerminalSubMenu03","Personal Logs","","1","By a thread","","4","","Not that I'd admit it to Naeva, but the Fleet's in bad shape. We've lost a lot of good people, and replaced them with human chaff. \n\nThe worst part is people are starting to turn on each other. That's how it is when things go to shit, it's every pirate for themselves. \n\nI doubt there'll be a mutiny though. Naeva talks a lot of shit, but she's loyal. And the rest of these idiots are too stupid or too greedy to agree on anything, let alone a new Captain for the Fleet. A pirate's idea of an even split is cutting you in two, so any conversation about banding together ends with a drunken brawl at the Nova.\n\nNo, if this thing falls apart, it'll just collapse out from under us, like a damn sinkhole.\n\nAnd the way I see it, we're not going to survive hunting and pecking for creds. We need to go all in. The Fleet's future starts and ends with Kryx's Legacy."
0x0030A857,"CFKey_DelgadosTerminalSubMenu03","Personal Logs","","2","A lead on the Legacy","","5","","I'm not much for signs and omens, it's mostly just a bunch of bullshit your abuela will tell you after one too many visits to the fortune teller. But it's hard not to see things lining up. \n\nNaeva brings on this new recruit, we take them down to the Lock, and just like that, the picture is clear. The Legacy isn't some myth, it's a ship with a history and a goddamn paper trail.\n\nAnd the best part? Nobody knows about it but us."
0x0030A857,"CFKey_DelgadosTerminalSubMenu03","Personal Logs","","3","Ace in the hole","","6","","It's all coming together, piece by piece. Even Naeva's starting to see it with clear eyes. I'd tell her ""I told you so,"" but I'll save it until after we get the Legacy. No need to jinx it.\n\nNow, there's still a lot of figuring out to do, from location to extraction, and I know Ikande is still lurking in the shadows. \n\nBut all of these problems are solvable. \n\nAnd we've got the ace in the hole. Our rook.\n\n "
0x0030A857,"CFKey_DelgadosTerminalSubMenu03","Personal Logs","","4","Akila City","","3","","Sometimes I dream about Akila City. The sand-dusted streets, the thick, heavy air, and the call of the wild beyond the wall -- everything is just how I remember it. \n\nI'm back with my old crew, doing heists and busting heads for loose change. Milk money, we called it, and we were the bullies.\n\nThere's only one thing that's off, really. The days have no light. Every time I look up, the sky is pitch black. At first, I thought it was old age. I've spent so much time on this floating piece of tin maybe I'd forgotten what the Akila sky looked like. But that's not it. When I'm awake, I can remember all of it easily enough. \n\nNo, it's because even as an arrogant little street punk, subconsciously, I know Akila City isn't home. Up here, with the Fleet, is where I belong."
0x0030A857,"CFKey_DelgadosTerminalSubMenu03","Personal Logs","","5","The Pirate and the Thief","","1","","Porter once told me about the difference between a pirate and a thief.\n\nIn his story, the pirate sees the future laid out in front of them. Spyglass in hand, they sail for the fortune at the edge of the horizon, braving whatever storms and monsters are in their way. Because in time, they know they will leave all of that crap behind them and claim the prize that lies ahead.\n\nBut for the thief, the opposite is true. The past is in front, in plain view. And so, they're doomed to repeat it over and over again -- picking pockets, snatching creds, doing what they can to survive -- forever blind to the future that looms behind them, ready to cut their throat. \n\nAs long as I've been Captain, I've had my eyes on one picture. Kryx's Legacy. In the back of my mind, I always thought I was securing the Fleet's future, but now I'm starting to have doubts. Is Kryx's Legacy a future I'm sailing toward, or a past I refuse to turn away from?"
0x0030A857,"CFKey_DelgadosTerminalSubMenu03","Personal Logs","","6","The Pirate and the Thief","","2","","Porter once told me about the difference between a pirate and a thief.\n\nIn his story, the pirate sees the future laid out in front of them. Spyglass in hand, they sail for the fortune at the edge of the horizon, braving whatever storms and monsters are in their way. Because in time, they know they will leave all of that crap behind them and claim the prize that lies ahead.\n\nBut for the thief, the opposite is true. The past is in front, in plain view. And so, they're doomed to repeat it over and over again -- picking pockets, snatching creds, doing what they can to survive -- forever blind to the future that looms behind them, ready to cut their throat. \n\nAs long as I've been Captain, I've had my eyes on one picture. Kryx's Legacy. In the back of my mind, I always thought I was securing the Fleet's future, but now I'm starting to have doubts. Is Kryx's Legacy a future I'm sailing toward, or a past I refuse to turn away from?\n\nNow, I can finally answer this question. The future is ours. Long live the Crimson Fleet."
