OModFormID, OModEditorID, OModFull, Index, ValueType, FunctionType, PropertyName, Value1, Value2, Step
0x001EA09F,"mod_CCT_Skin_OctopedeABeetleCrab","Octopede A Beetle Crab Skin",3,4,2,NINV,"WEAP:0022357D UnarmedOctopedeA_Base",0,0.000000
0x001EA09F,"mod_CCT_Skin_OctopedeABeetleCrab","Octopede A Beetle Crab Skin",4,4,2,NINV,"WEAP:000160E6 UnarmedOctopedeA_Claw",0,0.000000
0x001EA09F,"mod_CCT_Skin_OctopedeABeetleCrab","Octopede A Beetle Crab Skin",5,4,2,NKEY,"KYWD:00200B1F CCT_Instance_Name_Octopede",0,0.000000
0x001EA09F,"mod_CCT_Skin_OctopedeABeetleCrab","Octopede A Beetle Crab Skin",6,4,2,NKEY,"KYWD:0009EB6A CCT_Instance_Name_Octopede001",0,0.000000
0x001EA09F,"mod_CCT_Skin_OctopedeABeetleCrab","Octopede A Beetle Crab Skin",7,4,2,NKEY,"KYWD:003E5BF8 ENV_AFFL_Creature_InjuryType_Claw_Sharp",0,0.000000
0x001EA09F,"mod_CCT_Skin_OctopedeABeetleCrab","Octopede A Beetle Crab Skin",8,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",1,4,0,NRCE,"RACE:00015B13 OctopedeARace",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",2,4,0,NSKN,"ARMO:001FC86F Skin_OctopedeA_CoralCrawler",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",3,4,2,NINV,"WEAP:0022357D UnarmedOctopedeA_Base",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",4,4,2,NKEY,"KYWD:00200B1F CCT_Instance_Name_Octopede",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",5,4,2,NKEY,"KYWD:0009EB6C CCT_Instance_Name_Octopede003",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x001EA0A0,"mod_CCT_Skin_OctopedeACoralCrawler","Octopede A Coral Crawler",7,4,2,NKEY,"KYWD:000F4CF6 s_Creature_Skin_03",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",1,4,0,NRCE,"RACE:0029F8A3 MantidARace",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",2,4,0,NSKN,"ARMO:00206716 Skin_MantidA_PumiceStone",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",3,4,2,NINV,"WEAP:0029EAED UnarmedMantidA_Base",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",4,4,2,NINV,"WEAP:002CE40D UnarmedMantidA_Claw",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",5,4,2,NINV,"WEAP:002D01CE UnarmedMantidA_Mouth",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",6,4,2,NKEY,"KYWD:00083A1E Ambush_DontShowEnemyHealth",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",7,4,2,NKEY,"KYWD:00200B09 CCT_Instance_Name_Mantid",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",8,4,2,NKEY,"KYWD:0009EB63 CCT_Instance_Name_Mantid013",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",9,4,2,NKEY,"KYWD:003E5BF8 ENV_AFFL_Creature_InjuryType_Claw_Sharp",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",10,4,2,NKEY,"KYWD:003E5BF9 ENV_AFFL_Creature_InjuryType_Mouth_Sharp",0,0.000000
0x001EA0A1,"mod_CCT_Skin_MantidAPumiceStone","MantidA Pumice Stone Skin",11,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",1,4,0,NRCE,"RACE:0029F8A3 MantidARace",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",2,4,0,NSKN,"ARMO:001FBDED Skin_MantidA_Crabfly",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",3,4,2,NINV,"WEAP:0029EAED UnarmedMantidA_Base",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",4,4,2,NINV,"WEAP:002D01CE UnarmedMantidA_Mouth",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",5,4,2,NKEY,"KYWD:00200B09 CCT_Instance_Name_Mantid",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",6,4,2,NKEY,"KYWD:0009EAD0 CCT_Instance_Name_Mantid004",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",7,4,2,NKEY,"KYWD:003E5BF9 ENV_AFFL_Creature_InjuryType_Mouth_Sharp",0,0.000000
0x001EA0A2,"mod_CCT_Skin_MantidACrabfly","MantidA Crabfly Skin",8,4,2,NKEY,"KYWD:000F4CF6 s_Creature_Skin_03",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",1,4,0,NRCE,"RACE:0029F8A3 MantidARace",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",2,4,0,NSKN,"ARMO:002062C5 Skin_MantidA_Coralbug",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",3,4,2,NINV,"WEAP:0029EAED UnarmedMantidA_Base",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",4,4,2,NINV,"WEAP:002CE40D UnarmedMantidA_Claw",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",5,4,2,NINV,"WEAP:002A095C UnarmedMantidA_Tail",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",6,4,2,NKEY,"KYWD:00083A1E Ambush_DontShowEnemyHealth",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",7,4,2,NKEY,"KYWD:00200B09 CCT_Instance_Name_Mantid",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",8,4,2,NKEY,"KYWD:0009EACB CCT_Instance_Name_Mantid002",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",9,4,2,NKEY,"KYWD:003E5BF8 ENV_AFFL_Creature_InjuryType_Claw_Sharp",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",10,4,2,NKEY,"KYWD:003E5BFF ENV_AFFL_Creature_InjuryType_Tail_Blunt",0,0.000000
0x001EA0A3,"mod_CCT_Skin_MantidACoralbug","MantidA Coralbug Skin",11,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",1,4,0,NRCE,"RACE:0029F8A3 MantidARace",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",2,4,0,NSKN,"ARMO:00206670 Skin_MantidA_Cockroach",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",3,4,2,NINV,"WEAP:0029EAED UnarmedMantidA_Base",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",4,4,2,NINV,"WEAP:002CE40D UnarmedMantidA_Claw",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",5,4,2,NINV,"WEAP:002A095C UnarmedMantidA_Tail",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",6,4,2,NKEY,"KYWD:00200B09 CCT_Instance_Name_Mantid",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",7,4,2,NKEY,"KYWD:0009EACA CCT_Instance_Name_Mantid001",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",8,4,2,NKEY,"KYWD:003E5BF8 ENV_AFFL_Creature_InjuryType_Claw_Sharp",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",9,4,2,NKEY,"KYWD:003E5BFF ENV_AFFL_Creature_InjuryType_Tail_Blunt",0,0.000000
0x001EA0A4,"mod_CCT_Skin_MantidACockroach","MantidA Cockroach Skin",10,4,2,NKEY,"KYWD:000F4CF6 s_Creature_Skin_03",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",1,4,0,NRCE,"RACE:0028B3E4 MantaARace",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",2,4,0,NSKN,"ARMO:001EC460 Skin_MantaA_WhaleShark",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",3,4,2,NINV,"WEAP:0023F5B7 UnarmedMantaA_Base",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",4,4,2,NKEY,"KYWD:001ED16E CCT_Instance_Name_Manta",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",5,4,2,NKEY,"KYWD:0009EAC9 CCT_Instance_Name_Manta015",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",7,4,2,NKEY,"KYWD:001CBEA3 Handscanner_AllowScanAtHighlightRange",0,0.000000
0x001EA0A5,"mod_CCT_Skin_MantaAWhaleshark","Manta A Whaleshark Skin",8,4,2,NKEY,"KYWD:000F4CF6 s_Creature_Skin_03",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",1,4,0,NRCE,"RACE:0002E9BB FloaterARace",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",2,4,0,NSKN,"ARMO:00202784 Skin_FloaterA_JellyFin",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",3,4,2,NINV,"WEAP:0017FB31 UnarmedFloater",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",4,4,2,NKEY,"KYWD:00216F37 CCT_Instance_Name_Floater",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",5,4,2,NKEY,"KYWD:0009934D CCT_Instance_Name_Floater009",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",7,4,2,NKEY,"KYWD:001CBEA3 Handscanner_AllowScanAtHighlightRange",0,0.000000
0x001EA0A6,"mod_CCT_Skin_FloaterAJellyfin","Floater Jellyfin Skin",8,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x001EB7DC,"mod_CCT_Resource_Type_Tissue_NonLethal","Tissue Resource Type (Nonlethal)",1,6,0,NACV,"AVIF:002AB39C ResourceOrgTypeTissue",1.000000,1.000000
0x001EB7DC,"mod_CCT_Resource_Type_Tissue_NonLethal","Tissue Resource Type (Nonlethal)",2,4,2,NKEY,"KYWD:002634BC HandScannerAnyNonLethalHarvest",0,0.000000
0x001EB7DD,"mod_CCT_Resource_Type_Hide_NonLethal","Hide Resource Type (Nonlethal)",1,6,0,NACV,"AVIF:002AB39B ResourceOrgTypeHide",1.000000,1.000000
0x001EB7DD,"mod_CCT_Resource_Type_Hide_NonLethal","Hide Resource Type (Nonlethal)",2,4,2,NKEY,"KYWD:002634BC HandScannerAnyNonLethalHarvest",0,0.000000
0x001EB7DE,"mod_CCT_Resource_Type_Gland_NonLethal","Gland Resource Type (Nonlethal)",1,6,0,NACV,"AVIF:00258275 ResourceOrgTypeGland",1.000000,1.000000
0x001EB7DE,"mod_CCT_Resource_Type_Gland_NonLethal","Gland Resource Type (Nonlethal)",2,4,2,NKEY,"KYWD:002634BC HandScannerAnyNonLethalHarvest",0,0.000000
0x001EB7DF,"mod_CCT_Resource_Type_Fluids_NonLethal","Fluids Resource Type (Nonlethal)",1,6,0,NACV,"AVIF:002AB39A ResourceOrgTypeFluids",1.000000,1.000000
0x001EB7DF,"mod_CCT_Resource_Type_Fluids_NonLethal","Fluids Resource Type (Nonlethal)",2,4,2,NKEY,"KYWD:002634BC HandScannerAnyNonLethalHarvest",0,0.000000
0x001EB7E0,"mod_CCT_Resource_Type_Carapace_Nonlethal","Carapace Resource Type (Nonlethal)",1,6,0,NACV,"AVIF:00258277 ResourceOrgTypeCarapace",1.000000,1.000000
0x001EB7E0,"mod_CCT_Resource_Type_Carapace_Nonlethal","Carapace Resource Type (Nonlethal)",2,4,2,NKEY,"KYWD:002634BC HandScannerAnyNonLethalHarvest",0,0.000000
0x001EB7E1,"mod_CCT_Resource_Type_Bone_Nonlethal","Bone Resource Type (Nonlethal)",1,6,0,NACV,"AVIF:00258278 ResourceOrgTypeBone",1.000000,1.000000
0x001EB7E1,"mod_CCT_Resource_Type_Bone_Nonlethal","Bone Resource Type (Nonlethal)",2,4,2,NKEY,"KYWD:002634BC HandScannerAnyNonLethalHarvest",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",1,4,0,NRCE,"RACE:00015B13 OctopedeARace",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",2,4,0,NSKN,"ARMO:00208CE3 Skin_OctopedeA_HexoHermit",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",3,4,2,NINV,"WEAP:0022357D UnarmedOctopedeA_Base",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",4,4,2,NINV,"WEAP:002D01CF UnarmedOctopedeA_Tail",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",5,4,2,NKEY,"KYWD:00200B1F CCT_Instance_Name_Octopede",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",6,4,2,NKEY,"KYWD:0009EB6F CCT_Instance_Name_Octopede006",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",7,4,2,NKEY,"KYWD:003E5BFA ENV_AFFL_Creature_InjuryType_Tail_Sharp",0,0.000000
0x001ED152,"mod_CCT_Skin_OctopedeAHexohermit","Octopede A Hexohermit",8,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",1,4,0,NRCE,"RACE:00261647 QuadrupedCRace",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",2,4,0,NSKN,"ARMO:001F3A3B Skin_QuadrupedC_BrainSprout",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",3,4,2,NINV,"WEAP:0014C1B9 UnarmedQuadrupedC_Base",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",4,4,2,NINV,"WEAP:0014C1B7 UnarmedQuadrupedC_Head",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",5,4,2,NINV,"WEAP:0014C1B5 UnarmedQuadrupedC_Tail",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",6,4,2,NKEY,"KYWD:0002403F CCT_Instance_Name_Quadruped032",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",7,4,2,NKEY,"KYWD:0011EA10 CCT_Instance_Name_QuadrupedC",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",8,4,2,NKEY,"KYWD:003E5BFD ENV_AFFL_Creature_InjuryType_Head_Blunt",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",9,4,2,NKEY,"KYWD:003E5BFF ENV_AFFL_Creature_InjuryType_Tail_Blunt",0,0.000000
0x001ED153,"mod_CCT_Skin_QuadrupedCBrainsprout","QuadrupedC Brainsprout Skin",10,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",1,4,0,NRCE,"RACE:002CCAB0 QuadrupedBRace",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",2,4,0,NSKN,"ARMO:002AAE95 Skin_QuadrupedB_CageBrain",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",3,4,2,NINV,"WEAP:001FA116 UnarmedQuadrupedB_Base",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",4,4,2,NINV,"WEAP:001FA113 UnarmedQuadrupedB_Mouth",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",5,4,2,NINV,"WEAP:001FA112 UnarmedQuadrupedB_Tail",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",6,4,2,NKEY,"KYWD:00023B25 CCT_Instance_Name_Quadruped017",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",7,4,2,NKEY,"KYWD:0011EA0F CCT_Instance_Name_QuadrupedB",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",8,4,2,NKEY,"KYWD:003E5BF9 ENV_AFFL_Creature_InjuryType_Mouth_Sharp",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",9,4,2,NKEY,"KYWD:003E5BFF ENV_AFFL_Creature_InjuryType_Tail_Blunt",0,0.000000
0x001ED154,"mod_CCT_Skin_QuadrupedBCagebrain","QuadrupedB Cagebrain Skin",10,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",1,4,0,NRCE,"RACE:0029A905 LarvaARace",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",2,4,0,NSKN,"ARMO:00202D35 Skin_LarvaA_Noid",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",3,4,2,NINV,"WEAP:001D83B7 UnarmedLarva",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",4,4,2,NKEY,"KYWD:00216F33 CCT_Instance_Name_Critter",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",5,4,2,NKEY,"KYWD:0009EB9F CCT_Instance_Name_Larva009",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x001ED155,"mod_CCT_Skin_LarvaANoid","Larva A Noid Skin",7,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",1,4,0,NRCE,"RACE:0029A905 LarvaARace",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",2,4,0,NSKN,"ARMO:0029A907 Skin_LarvaA_Maggot",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",3,4,2,NINV,"WEAP:001D83B7 UnarmedLarva",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",4,4,2,NKEY,"KYWD:00216F33 CCT_Instance_Name_Critter",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",5,4,2,NKEY,"KYWD:0009EB9C CCT_Instance_Name_Larva006",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x001ED156,"mod_CCT_Skin_LarvaAMaggotSPECIAL","Larva A Maggot Skin - SPECIAL",7,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",1,4,0,NRCE,"RACE:0029A905 LarvaARace",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",2,4,0,NSKN,"ARMO:00217062 Skin_LarvaA_Grub",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",3,4,2,NINV,"WEAP:001D83B7 UnarmedLarva",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",4,4,2,NKEY,"KYWD:00216F33 CCT_Instance_Name_Critter",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",5,4,2,NKEY,"KYWD:0009EB9A CCT_Instance_Name_Larva004",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x001ED157,"mod_CCT_Skin_LarvaAGrub","Larva A Grub Skin",7,4,2,NKEY,"KYWD:000F4CF5 s_Creature_Skin_04",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",1,4,0,NRCE,"RACE:0028B3E4 MantaARace",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",2,4,0,NSKN,"ARMO:00235C29 Skin_MantaA_Canard",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",3,4,2,NINV,"WEAP:0023F5B7 UnarmedMantaA_Base",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",4,4,2,NKEY,"KYWD:001ED16E CCT_Instance_Name_Manta",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",5,4,2,NKEY,"KYWD:0009DB8F CCT_Instance_Name_Manta003",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",7,4,2,NKEY,"KYWD:001CBEA3 Handscanner_AllowScanAtHighlightRange",0,0.000000
0x001ED158,"mod_CCT_Skin_MantaACanard","Manta A Canard Skin",8,4,2,NKEY,"KYWD:000F4CF6 s_Creature_Skin_03",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",1,4,0,NRCE,"RACE:0029A905 LarvaARace",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",2,4,0,NSKN,"ARMO:001F36C9 Skin_LarvaA_Caterpillar",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",3,4,2,NINV,"WEAP:001D83B7 UnarmedLarva",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",4,4,2,NKEY,"KYWD:00216F33 CCT_Instance_Name_Critter",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",5,4,2,NKEY,"KYWD:0009EB98 CCT_Instance_Name_Larva002",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",6,4,2,NKEY,"KYWD:003E5BFB ENV_AFFL_Creature_InjuryType_SoleAttack_Blunt",0,0.000000
0x001ED159,"mod_CCT_Skin_LarvaACaterpillar","Larva A Caterpillar Skin",7,4,2,NKEY,"KYWD:00141506 s_Creature_Skin_02",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",1,4,0,NRCE,"RACE:0002E9BB FloaterARace",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",2,4,0,NSKN,"ARMO:00205EFE Skin_FloaterA_Scepter",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",3,4,2,NINV,"WEAP:0017FB31 UnarmedFloater",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",4,4,2,NKEY,"KYWD:00216F37 CCT_Instance_Name_Floater",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",5,4,2,NKEY,"KYWD:00099354 CCT_Instance_Name_Floater016",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",6,4,2,NKEY,"KYWD:003E5BF6 ENV_AFFL_Creature_InjuryType_SoleAttack_Sharp",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",7,4,2,NKEY,"KYWD:001CBEA3 Handscanner_AllowScanAtHighlightRange",0,0.000000
0x001ED15A,"mod_CCT_Skin_FloaterAScepter","Floater Scepter Skin",8,4,2,NKEY,"KYWD:00141505 s_Creature_Skin_01",0,0.000000
0x001ED15B,"mod_CCT_Skin_FloaterANautiloos","Floater Nautiloos Skin",1,4,0,NRCE,"RACE:0002E9BB FloaterARace",0,0.000000
